side,price,volume,qid,internal_timestamp
S,62658.21,0.094,101902222,2024-02-29 11:03:28+00:00
S,62658.5,0.00963,101894484,2024-02-29 11:03:28+00:00
S,62658.96,0.00016,101807716,2024-02-29 11:03:28+00:00
S,62659.0,0.00012,101618402,2024-02-29 11:03:28+00:00
S,62659.1,0.003,101901096,2024-02-29 11:03:28+00:00
S,62659.78,0.00011,101759576,2024-02-29 11:03:28+00:00
S,62659.99,0.19156,101901834,2024-02-29 11:03:28+00:00
B,62653.58,0.04,110639029,2024-02-29 11:03:28+00:00
B,62653.79,0.31917,110716127,2024-02-29 11:03:28+00:00
B,62654.8,0.00016,110613853,2024-02-29 11:03:28+00:00
B,62654.85,0.15,110640737,2024-02-29 11:03:28+00:00
B,62655.84,0.00016,110613851,2024-02-29 11:03:28+00:00
B,62655.89,0.00011,110640735,2024-02-29 11:03:28+00:00
B,62656.94,0.31915,110682879,2024-02-29 11:03:28+00:00
B,62657.32,0.11305,110681893,2024-02-29 11:03:28+00:00
B,62657.71,0.15765,110703729,2024-02-29 11:03:28+00:00
B,62657.83,2.18817,110724271,2024-02-29 11:03:28+00:00
S,62657.84,0.79246,101904496,2024-02-29 11:03:29+00:00
S,62657.96,0.1,101822086,2024-02-29 11:03:29+00:00
S,62658.0,0.00015,101611548,2024-02-29 11:03:29+00:00
S,62658.21,0.094,101902222,2024-02-29 11:03:29+00:00
S,62658.53,0.00756,101910728,2024-02-29 11:03:29+00:00
S,62659.0,0.00012,101907492,2024-02-29 11:03:29+00:00
S,62659.1,0.003,101901096,2024-02-29 11:03:29+00:00
S,62659.39,0.00016,101908224,2024-02-29 11:03:29+00:00
S,62659.57,0.15957,101909134,2024-02-29 11:03:29+00:00
S,62659.78,0.00011,101759576,2024-02-29 11:03:29+00:00
B,62653.5,8e-05,110704693,2024-02-29 11:03:29+00:00
B,62653.79,0.31917,110716127,2024-02-29 11:03:29+00:00
B,62654.85,0.15,110640737,2024-02-29 11:03:29+00:00
B,62655.35,0.00016,110725919,2024-02-29 11:03:29+00:00
B,62655.89,0.00011,110640735,2024-02-29 11:03:29+00:00
B,62656.36,0.00016,110725917,2024-02-29 11:03:29+00:00
B,62656.94,0.31915,110682879,2024-02-29 11:03:29+00:00
B,62657.32,0.11305,110681893,2024-02-29 11:03:29+00:00
B,62657.71,0.15765,110703729,2024-02-29 11:03:29+00:00
B,62657.83,2.16785,110728507,2024-02-29 11:03:29+00:00
S,62657.84,0.85439,101915086,2024-02-29 11:03:30+00:00
S,62657.89,0.5,101913316,2024-02-29 11:03:30+00:00
S,62657.96,0.1,101822086,2024-02-29 11:03:30+00:00
S,62658.0,0.00015,101611548,2024-02-29 11:03:30+00:00
S,62658.21,0.094,101902222,2024-02-29 11:03:30+00:00
S,62658.53,0.00756,101910728,2024-02-29 11:03:30+00:00
S,62658.85,0.15957,101912008,2024-02-29 11:03:30+00:00
S,62659.0,0.00012,101907492,2024-02-29 11:03:30+00:00
S,62659.1,0.003,101901096,2024-02-29 11:03:30+00:00
S,62659.39,0.00016,101908224,2024-02-29 11:03:30+00:00
B,62653.5,8e-05,110704693,2024-02-29 11:03:30+00:00
B,62654.85,0.15,110640737,2024-02-29 11:03:30+00:00
B,62655.35,0.00016,110725919,2024-02-29 11:03:30+00:00
B,62655.89,0.00011,110640735,2024-02-29 11:03:30+00:00
B,62656.36,0.00016,110725917,2024-02-29 11:03:30+00:00
B,62656.94,0.31915,110682879,2024-02-29 11:03:30+00:00
B,62657.32,0.11305,110681893,2024-02-29 11:03:30+00:00
B,62657.71,0.15765,110703729,2024-02-29 11:03:30+00:00
B,62657.77,0.5,110731599,2024-02-29 11:03:30+00:00
B,62657.83,2.1669,110728507,2024-02-29 11:03:30+00:00
S,62661.1,0.24121,101923726,2024-02-29 11:03:31+00:00
S,62662.35,0.00012,101812832,2024-02-29 11:03:31+00:00
S,62662.66,0.01282,101627414,2024-02-29 11:03:31+00:00
S,62662.67,0.02393,101698854,2024-02-29 11:03:31+00:00
S,62662.99,0.01559,101920494,2024-02-29 11:03:31+00:00
S,62663.04,0.00012,101923728,2024-02-29 11:03:31+00:00
S,62664.28,0.00016,101908228,2024-02-29 11:03:31+00:00
S,62664.58,0.00027,101922218,2024-02-29 11:03:31+00:00
S,62664.6,0.21402,101896998,2024-02-29 11:03:31+00:00
S,62664.91,0.0012,101920496,2024-02-29 11:03:31+00:00
B,62658.52,0.13,110739267,2024-02-29 11:03:31+00:00
B,62658.53,0.0948,110739265,2024-02-29 11:03:31+00:00
B,62659.09,0.13,110739263,2024-02-29 11:03:31+00:00
B,62659.15,0.01193,110739261,2024-02-29 11:03:31+00:00
B,62659.62,8e-05,110743741,2024-02-29 11:03:31+00:00
B,62659.77,0.13,110739259,2024-02-29 11:03:31+00:00
B,62659.99,2.01797,110745245,2024-02-29 11:03:31+00:00
B,62660.05,0.08849,110741475,2024-02-29 11:03:31+00:00
B,62660.11,0.15,110741473,2024-02-29 11:03:31+00:00
B,62661.09,4.95689,110746213,2024-02-29 11:03:31+00:00
S,62661.1,0.24709,101928426,2024-02-29 11:03:32+00:00
S,62662.35,0.00012,101812832,2024-02-29 11:03:32+00:00
S,62662.66,0.01282,101627414,2024-02-29 11:03:32+00:00
S,62662.67,0.02393,101698854,2024-02-29 11:03:32+00:00
S,62662.99,0.01559,101920494,2024-02-29 11:03:32+00:00
S,62663.04,0.00012,101923728,2024-02-29 11:03:32+00:00
S,62664.28,0.00016,101908228,2024-02-29 11:03:32+00:00
S,62664.58,0.00027,101922218,2024-02-29 11:03:32+00:00
S,62664.6,0.21402,101896998,2024-02-29 11:03:32+00:00
S,62664.91,0.0012,101920496,2024-02-29 11:03:32+00:00
B,62658.52,0.13,110739267,2024-02-29 11:03:32+00:00
B,62658.53,0.0948,110739265,2024-02-29 11:03:32+00:00
B,62659.09,0.13,110739263,2024-02-29 11:03:32+00:00
B,62659.15,0.01193,110739261,2024-02-29 11:03:32+00:00
B,62659.62,8e-05,110743741,2024-02-29 11:03:32+00:00
B,62659.77,0.13,110739259,2024-02-29 11:03:32+00:00
B,62659.99,2.01797,110745245,2024-02-29 11:03:32+00:00
B,62660.05,0.08849,110741475,2024-02-29 11:03:32+00:00
B,62660.11,0.15,110741473,2024-02-29 11:03:32+00:00
B,62661.09,4.68685,110750359,2024-02-29 11:03:32+00:00
S,62680.0,0.06633,101887104,2024-02-29 11:03:33+00:00
S,62680.03,0.00276,101188362,2024-02-29 11:03:33+00:00
S,62681.1,0.06382,101931704,2024-02-29 11:03:33+00:00
S,62683.62,0.02417,101939240,2024-02-29 11:03:33+00:00
S,62684.6,0.01178,101939242,2024-02-29 11:03:33+00:00
S,62684.62,0.00012,101937670,2024-02-29 11:03:33+00:00
S,62685.0,0.00456,101078822,2024-02-29 11:03:33+00:00
S,62685.17,0.00028,101505332,2024-02-29 11:03:33+00:00
S,62685.23,0.00016,101220390,2024-02-29 11:03:33+00:00
S,62686.36,0.11528,101940486,2024-02-29 11:03:33+00:00
B,62674.99,0.13,110761771,2024-02-29 11:03:33+00:00
B,62675.7,0.80789,110764073,2024-02-29 11:03:33+00:00
B,62675.82,0.15,110765731,2024-02-29 11:03:33+00:00
B,62676.28,0.13,110764067,2024-02-29 11:03:33+00:00
B,62676.51,1.16468,110765729,2024-02-29 11:03:33+00:00
B,62676.64,0.6157,110764061,2024-02-29 11:03:33+00:00
B,62676.99,0.13,110764059,2024-02-29 11:03:33+00:00
B,62678.02,0.6,110764055,2024-02-29 11:03:33+00:00
B,62678.53,0.65296,110764053,2024-02-29 11:03:33+00:00
B,62679.99,4.44864,110765727,2024-02-29 11:03:33+00:00
S,62690.0,0.22024,101959080,2024-02-29 11:03:34+00:00
S,62690.34,0.00677,101956974,2024-02-29 11:03:34+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:34+00:00
S,62692.0,0.00105,101875472,2024-02-29 11:03:34+00:00
S,62692.94,0.05321,101959082,2024-02-29 11:03:34+00:00
S,62692.95,0.08849,101944584,2024-02-29 11:03:34+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:34+00:00
S,62694.2,0.01178,101952274,2024-02-29 11:03:34+00:00
S,62694.58,0.42021,101948336,2024-02-29 11:03:34+00:00
S,62694.59,0.70022,101946682,2024-02-29 11:03:34+00:00
B,62685.23,0.31901,110790855,2024-02-29 11:03:34+00:00
B,62686.35,0.13,110773671,2024-02-29 11:03:34+00:00
B,62687.16,8e-05,110783985,2024-02-29 11:03:34+00:00
B,62687.22,0.13,110773663,2024-02-29 11:03:34+00:00
B,62688.2,0.52299,110786735,2024-02-29 11:03:34+00:00
B,62688.21,0.55025,110789269,2024-02-29 11:03:34+00:00
B,62689.61,0.04,110780915,2024-02-29 11:03:34+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:34+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:34+00:00
B,62689.99,5.73622,110790851,2024-02-29 11:03:34+00:00
S,62690.0,1.15475,101973250,2024-02-29 11:03:35+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:35+00:00
S,62692.0,0.00121,101964034,2024-02-29 11:03:35+00:00
S,62692.59,0.05309,101967294,2024-02-29 11:03:35+00:00
S,62692.95,0.08849,101944584,2024-02-29 11:03:35+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:35+00:00
S,62693.61,0.00016,101964036,2024-02-29 11:03:35+00:00
S,62694.2,0.01178,101952274,2024-02-29 11:03:35+00:00
S,62695.0,0.01702,101856840,2024-02-29 11:03:35+00:00
S,62696.32,0.89143,101973252,2024-02-29 11:03:35+00:00
B,62687.16,8e-05,110783985,2024-02-29 11:03:35+00:00
B,62687.22,0.13,110773663,2024-02-29 11:03:35+00:00
B,62688.0,0.00016,110795153,2024-02-29 11:03:35+00:00
B,62688.2,0.28,110786735,2024-02-29 11:03:35+00:00
B,62688.21,0.46997,110789269,2024-02-29 11:03:35+00:00
B,62689.0,0.00016,110795151,2024-02-29 11:03:35+00:00
B,62689.61,0.04,110780915,2024-02-29 11:03:35+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:35+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:35+00:00
B,62689.99,5.73494,110801707,2024-02-29 11:03:35+00:00
S,62690.0,4.04279,101984854,2024-02-29 11:03:36+00:00
S,62690.25,0.15949,101976382,2024-02-29 11:03:36+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:36+00:00
S,62691.37,0.31897,101976384,2024-02-29 11:03:36+00:00
S,62692.0,0.00121,101964034,2024-02-29 11:03:36+00:00
S,62692.25,0.04,101984856,2024-02-29 11:03:36+00:00
S,62692.59,0.05309,101967294,2024-02-29 11:03:36+00:00
S,62692.95,0.08849,101944584,2024-02-29 11:03:36+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:36+00:00
S,62693.61,0.00016,101964036,2024-02-29 11:03:36+00:00
B,62686.0,0.00016,110795155,2024-02-29 11:03:36+00:00
B,62686.35,0.13,110773671,2024-02-29 11:03:36+00:00
B,62687.22,0.13,110773663,2024-02-29 11:03:36+00:00
B,62688.0,0.00016,110795153,2024-02-29 11:03:36+00:00
B,62688.2,0.13,110786735,2024-02-29 11:03:36+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:36+00:00
B,62689.0,0.00016,110795151,2024-02-29 11:03:36+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:36+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:36+00:00
B,62689.99,0.60632,110815787,2024-02-29 11:03:36+00:00
S,62690.0,2.83537,101990792,2024-02-29 11:03:37+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:37+00:00
S,62691.37,0.31897,101976384,2024-02-29 11:03:37+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:37+00:00
S,62692.0,0.00121,101964034,2024-02-29 11:03:37+00:00
S,62692.59,0.05309,101967294,2024-02-29 11:03:37+00:00
S,62692.95,0.08849,101944584,2024-02-29 11:03:37+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:37+00:00
S,62693.61,0.00016,101964036,2024-02-29 11:03:37+00:00
S,62694.2,0.01178,101952274,2024-02-29 11:03:37+00:00
B,62688.0,0.00016,110795153,2024-02-29 11:03:37+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:37+00:00
B,62688.2,0.13,110786735,2024-02-29 11:03:37+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:37+00:00
B,62688.52,0.15949,110825203,2024-02-29 11:03:37+00:00
B,62689.0,0.00016,110819841,2024-02-29 11:03:37+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:37+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:37+00:00
B,62689.91,0.12984,110818737,2024-02-29 11:03:37+00:00
B,62689.99,2.16259,110826119,2024-02-29 11:03:37+00:00
S,62690.0,0.68998,101997800,2024-02-29 11:03:38+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:38+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:38+00:00
S,62692.0,0.00121,101964034,2024-02-29 11:03:38+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:38+00:00
S,62693.61,0.00016,101964036,2024-02-29 11:03:38+00:00
S,62693.71,0.09575,101999360,2024-02-29 11:03:38+00:00
S,62693.72,0.15948,101998574,2024-02-29 11:03:38+00:00
S,62694.51,0.00012,101990796,2024-02-29 11:03:38+00:00
S,62694.83,0.31896,101998576,2024-02-29 11:03:38+00:00
B,62688.0,0.00016,110795153,2024-02-29 11:03:38+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:38+00:00
B,62688.2,0.13,110786735,2024-02-29 11:03:38+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:38+00:00
B,62689.0,0.00016,110819841,2024-02-29 11:03:38+00:00
B,62689.33,0.24838,110828705,2024-02-29 11:03:38+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:38+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:38+00:00
B,62689.91,0.12984,110818737,2024-02-29 11:03:38+00:00
B,62689.99,2.58206,110829723,2024-02-29 11:03:38+00:00
S,62690.0,1.57911,102006000,2024-02-29 11:03:39+00:00
S,62690.23,0.094,102003180,2024-02-29 11:03:39+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:39+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:39+00:00
S,62692.0,0.00121,101964034,2024-02-29 11:03:39+00:00
S,62692.65,0.31897,102006002,2024-02-29 11:03:39+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:39+00:00
S,62693.61,0.00016,101964036,2024-02-29 11:03:39+00:00
S,62694.51,0.00012,101990796,2024-02-29 11:03:39+00:00
S,62694.82,0.19145,102004606,2024-02-29 11:03:39+00:00
B,62687.22,0.13,110773663,2024-02-29 11:03:39+00:00
B,62688.0,0.00016,110795153,2024-02-29 11:03:39+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:39+00:00
B,62688.2,0.13,110786735,2024-02-29 11:03:39+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:39+00:00
B,62689.0,0.00016,110819841,2024-02-29 11:03:39+00:00
B,62689.62,0.048,110786733,2024-02-29 11:03:39+00:00
B,62689.63,0.01989,110790853,2024-02-29 11:03:39+00:00
B,62689.91,0.12984,110818737,2024-02-29 11:03:39+00:00
B,62689.99,2.56717,110837949,2024-02-29 11:03:39+00:00
S,62690.0,3.72731,102013520,2024-02-29 11:03:40+00:00
S,62690.23,0.094,102003180,2024-02-29 11:03:40+00:00
S,62690.55,0.31898,102007926,2024-02-29 11:03:40+00:00
S,62690.95,0.04445,102013522,2024-02-29 11:03:40+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:40+00:00
S,62691.11,0.19439,102009550,2024-02-29 11:03:40+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:40+00:00
S,62692.0,0.00105,101964034,2024-02-29 11:03:40+00:00
S,62692.64,0.05314,102007010,2024-02-29 11:03:40+00:00
S,62692.95,0.08849,102007012,2024-02-29 11:03:40+00:00
B,62685.48,0.00011,110825207,2024-02-29 11:03:40+00:00
B,62686.38,0.08849,110828707,2024-02-29 11:03:40+00:00
B,62687.21,0.00016,110845555,2024-02-29 11:03:40+00:00
B,62687.97,0.10174,110851085,2024-02-29 11:03:40+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:40+00:00
B,62688.18,0.00016,110845553,2024-02-29 11:03:40+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:40+00:00
B,62688.22,0.048,110846417,2024-02-29 11:03:40+00:00
B,62689.63,0.03062,110849723,2024-02-29 11:03:40+00:00
B,62689.99,0.23745,110849721,2024-02-29 11:03:40+00:00
S,62690.0,3.72676,102016414,2024-02-29 11:03:41+00:00
S,62690.23,0.094,102003180,2024-02-29 11:03:41+00:00
S,62690.55,0.31898,102007926,2024-02-29 11:03:41+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:41+00:00
S,62691.11,0.19439,102009550,2024-02-29 11:03:41+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:41+00:00
S,62692.0,0.00105,101964034,2024-02-29 11:03:41+00:00
S,62692.64,0.05314,102007010,2024-02-29 11:03:41+00:00
S,62692.95,0.08849,102007012,2024-02-29 11:03:41+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:41+00:00
B,62685.48,0.00011,110825207,2024-02-29 11:03:41+00:00
B,62686.38,0.08849,110828707,2024-02-29 11:03:41+00:00
B,62687.21,0.00016,110845555,2024-02-29 11:03:41+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:41+00:00
B,62688.18,0.00016,110845553,2024-02-29 11:03:41+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:41+00:00
B,62688.22,0.048,110846417,2024-02-29 11:03:41+00:00
B,62689.2,0.1048,110854657,2024-02-29 11:03:41+00:00
B,62689.63,0.03062,110849723,2024-02-29 11:03:41+00:00
B,62689.99,0.4342,110856607,2024-02-29 11:03:41+00:00
S,62690.0,0.47811,102022158,2024-02-29 11:03:42+00:00
S,62690.23,0.094,102003180,2024-02-29 11:03:42+00:00
S,62691.1,0.0638,101896362,2024-02-29 11:03:42+00:00
S,62691.94,0.00011,101990794,2024-02-29 11:03:42+00:00
S,62692.0,0.00105,101964034,2024-02-29 11:03:42+00:00
S,62692.64,0.05314,102007010,2024-02-29 11:03:42+00:00
S,62693.54,0.00017,101935548,2024-02-29 11:03:42+00:00
S,62694.51,0.00012,101990796,2024-02-29 11:03:42+00:00
S,62695.0,0.01702,101856840,2024-02-29 11:03:42+00:00
S,62697.14,0.01205,101993410,2024-02-29 11:03:42+00:00
B,62685.27,0.00016,110845557,2024-02-29 11:03:42+00:00
B,62685.48,0.00011,110825207,2024-02-29 11:03:42+00:00
B,62686.38,0.08849,110860753,2024-02-29 11:03:42+00:00
B,62687.21,0.00016,110861635,2024-02-29 11:03:42+00:00
B,62688.05,0.00013,110825205,2024-02-29 11:03:42+00:00
B,62688.18,0.00016,110845553,2024-02-29 11:03:42+00:00
B,62688.21,0.00098,110789269,2024-02-29 11:03:42+00:00
B,62689.38,0.13948,110861633,2024-02-29 11:03:42+00:00
B,62689.63,0.03062,110849723,2024-02-29 11:03:42+00:00
B,62689.99,2.06551,110864217,2024-02-29 11:03:42+00:00
S,62692.08,0.2424,102034696,2024-02-29 11:03:43+00:00
S,62692.71,0.00723,102035630,2024-02-29 11:03:43+00:00
S,62694.02,0.00013,102034238,2024-02-29 11:03:43+00:00
S,62694.51,0.00012,101990796,2024-02-29 11:03:43+00:00
S,62695.0,0.01702,101856840,2024-02-29 11:03:43+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:43+00:00
S,62697.95,0.00019,100394680,2024-02-29 11:03:43+00:00
S,62698.13,0.15947,102035632,2024-02-29 11:03:43+00:00
S,62698.95,0.66327,101946684,2024-02-29 11:03:43+00:00
S,62699.39,0.11164,101986726,2024-02-29 11:03:43+00:00
B,62690.0,0.00044,110873023,2024-02-29 11:03:43+00:00
B,62690.11,0.15,110868365,2024-02-29 11:03:43+00:00
B,62690.12,0.94801,110873021,2024-02-29 11:03:43+00:00
B,62690.22,8e-05,110874219,2024-02-29 11:03:43+00:00
B,62691.09,0.13,110869755,2024-02-29 11:03:43+00:00
B,62691.1,0.31898,110873019,2024-02-29 11:03:43+00:00
B,62691.21,0.15,110871179,2024-02-29 11:03:43+00:00
B,62691.93,0.66573,110874217,2024-02-29 11:03:43+00:00
B,62692.03,0.2,110871175,2024-02-29 11:03:43+00:00
B,62692.07,6.6806,110873017,2024-02-29 11:03:43+00:00
S,62695.0,0.75774,102045256,2024-02-29 11:03:44+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:44+00:00
S,62697.41,0.15947,102045258,2024-02-29 11:03:44+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:44+00:00
S,62698.44,0.31894,102045260,2024-02-29 11:03:44+00:00
S,62699.33,0.55748,102041884,2024-02-29 11:03:44+00:00
S,62699.51,0.00012,102042980,2024-02-29 11:03:44+00:00
S,62699.53,0.08849,100384956,2024-02-29 11:03:44+00:00
S,62699.56,0.00084,101681656,2024-02-29 11:03:44+00:00
S,62700.0,1.10541,102025402,2024-02-29 11:03:44+00:00
B,62692.08,0.0316,110882689,2024-02-29 11:03:44+00:00
B,62692.19,0.15,110882687,2024-02-29 11:03:44+00:00
B,62692.96,0.08849,110882685,2024-02-29 11:03:44+00:00
B,62693.05,0.00012,110882683,2024-02-29 11:03:44+00:00
B,62693.28,8e-05,110884721,2024-02-29 11:03:44+00:00
B,62693.29,0.00012,110882679,2024-02-29 11:03:44+00:00
B,62694.51,0.2,110882673,2024-02-29 11:03:44+00:00
B,62694.52,0.048,110884719,2024-02-29 11:03:44+00:00
B,62694.63,0.15,110884717,2024-02-29 11:03:44+00:00
B,62694.99,6.92043,110884715,2024-02-29 11:03:44+00:00
S,62695.0,0.45231,102050176,2024-02-29 11:03:45+00:00
S,62695.31,0.094,102048298,2024-02-29 11:03:45+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:45+00:00
S,62697.76,0.15947,102051628,2024-02-29 11:03:45+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:45+00:00
S,62698.79,0.31894,102051630,2024-02-29 11:03:45+00:00
S,62699.33,0.55748,102041884,2024-02-29 11:03:45+00:00
S,62699.51,0.00012,102042980,2024-02-29 11:03:45+00:00
S,62699.53,0.08849,100384956,2024-02-29 11:03:45+00:00
S,62699.56,0.00084,101681656,2024-02-29 11:03:45+00:00
B,62692.07,0.35729,110879331,2024-02-29 11:03:45+00:00
B,62692.08,0.0316,110882689,2024-02-29 11:03:45+00:00
B,62692.19,0.15,110882687,2024-02-29 11:03:45+00:00
B,62692.96,0.08849,110882685,2024-02-29 11:03:45+00:00
B,62693.05,0.00012,110882683,2024-02-29 11:03:45+00:00
B,62693.28,8e-05,110884721,2024-02-29 11:03:45+00:00
B,62693.29,0.00012,110882679,2024-02-29 11:03:45+00:00
B,62694.52,0.048,110884719,2024-02-29 11:03:45+00:00
B,62694.63,0.15,110884717,2024-02-29 11:03:45+00:00
B,62694.99,6.58688,110884715,2024-02-29 11:03:45+00:00
S,62695.0,0.42696,102055660,2024-02-29 11:03:46+00:00
S,62695.31,0.094,102048298,2024-02-29 11:03:46+00:00
S,62696.06,0.10283,102056596,2024-02-29 11:03:46+00:00
S,62696.92,0.00016,102052954,2024-02-29 11:03:46+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:46+00:00
S,62697.71,0.15947,102056598,2024-02-29 11:03:46+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:46+00:00
S,62698.48,0.00016,102052956,2024-02-29 11:03:46+00:00
S,62698.79,0.31894,102051630,2024-02-29 11:03:46+00:00
S,62699.33,0.55748,102041884,2024-02-29 11:03:46+00:00
B,62692.2,0.56938,110895733,2024-02-29 11:03:46+00:00
B,62692.96,0.08849,110882685,2024-02-29 11:03:46+00:00
B,62693.03,0.00016,110896887,2024-02-29 11:03:46+00:00
B,62693.05,0.00012,110882683,2024-02-29 11:03:46+00:00
B,62693.28,8e-05,110884721,2024-02-29 11:03:46+00:00
B,62693.29,0.00012,110882679,2024-02-29 11:03:46+00:00
B,62694.0,0.00016,110896885,2024-02-29 11:03:46+00:00
B,62694.52,0.048,110884719,2024-02-29 11:03:46+00:00
B,62694.63,0.15,110884717,2024-02-29 11:03:46+00:00
B,62694.99,7.06411,110901327,2024-02-29 11:03:46+00:00
S,62695.0,0.42907,102061280,2024-02-29 11:03:47+00:00
S,62696.64,0.094,102061282,2024-02-29 11:03:47+00:00
S,62696.92,0.00016,102052954,2024-02-29 11:03:47+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:47+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:47+00:00
S,62698.48,0.00016,102052956,2024-02-29 11:03:47+00:00
S,62699.33,0.55748,102041884,2024-02-29 11:03:47+00:00
S,62699.51,0.00012,102042980,2024-02-29 11:03:47+00:00
S,62699.53,0.08849,100384956,2024-02-29 11:03:47+00:00
S,62699.56,0.00084,101681656,2024-02-29 11:03:47+00:00
B,62692.2,0.56938,110895733,2024-02-29 11:03:47+00:00
B,62692.96,0.08849,110882685,2024-02-29 11:03:47+00:00
B,62693.03,0.00016,110896887,2024-02-29 11:03:47+00:00
B,62693.05,0.00012,110882683,2024-02-29 11:03:47+00:00
B,62693.28,8e-05,110884721,2024-02-29 11:03:47+00:00
B,62693.29,0.00012,110882679,2024-02-29 11:03:47+00:00
B,62694.0,0.00016,110896885,2024-02-29 11:03:47+00:00
B,62694.52,0.048,110884719,2024-02-29 11:03:47+00:00
B,62694.63,0.15,110884717,2024-02-29 11:03:47+00:00
B,62694.99,6.6906,110901327,2024-02-29 11:03:47+00:00
S,62695.0,0.33137,102067720,2024-02-29 11:03:48+00:00
S,62696.64,0.094,102061282,2024-02-29 11:03:48+00:00
S,62696.92,0.00016,102052954,2024-02-29 11:03:48+00:00
S,62696.93,0.31895,102063550,2024-02-29 11:03:48+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:48+00:00
S,62697.67,0.15947,102068082,2024-02-29 11:03:48+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:48+00:00
S,62698.48,0.00016,102052956,2024-02-29 11:03:48+00:00
S,62699.33,0.55748,102041884,2024-02-29 11:03:48+00:00
S,62699.51,0.00012,102042980,2024-02-29 11:03:48+00:00
B,62692.2,0.56938,110895733,2024-02-29 11:03:48+00:00
B,62692.96,0.08849,110882685,2024-02-29 11:03:48+00:00
B,62693.03,0.00016,110896887,2024-02-29 11:03:48+00:00
B,62693.05,0.00012,110882683,2024-02-29 11:03:48+00:00
B,62693.28,8e-05,110884721,2024-02-29 11:03:48+00:00
B,62693.29,0.02361,110911067,2024-02-29 11:03:48+00:00
B,62694.0,0.00016,110896885,2024-02-29 11:03:48+00:00
B,62694.52,0.048,110884719,2024-02-29 11:03:48+00:00
B,62694.63,0.15,110884717,2024-02-29 11:03:48+00:00
B,62694.99,6.67736,110912587,2024-02-29 11:03:48+00:00
S,62695.0,0.43376,102070904,2024-02-29 11:03:49+00:00
S,62696.64,0.094,102061282,2024-02-29 11:03:49+00:00
S,62696.76,0.15947,102071974,2024-02-29 11:03:49+00:00
S,62696.92,0.00016,102052954,2024-02-29 11:03:49+00:00
S,62696.94,0.00012,102042978,2024-02-29 11:03:49+00:00
S,62697.41,0.11601,102071976,2024-02-29 11:03:49+00:00
S,62697.72,0.31894,102071978,2024-02-29 11:03:49+00:00
S,62697.9,0.00012,101990798,2024-02-29 11:03:49+00:00
